opaque_case_token,incident_class,injection_channel,injection_object_id,ordered_event_ids,tool_action,affected_resource_ids,external_effect,confidence_0_100,supporting_event_ids,start_time_utc,submit_time_utc
CASE-d4461b42236d3094,indeterminate,unknown,unknown,,unknown,unknown,unknown,25,EVT-290c0dcb0f27553a,2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-0bb5ba904b44b05f,malicious,unknown,unknown,"EVT-a478d630e76496c6,EVT-410647a9b011d324,EVT-727f5f067804344a",completed,,yes,70,"EVT-a478d630e76496c6,EVT-410647a9b011d324,EVT-727f5f067804344a",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-d6acf18b5db8b35d,benign,none,,,unknown,,unknown,75,"EVT-1f50904129e7dc0d,EVT-20d46ed2098ef498",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-8fc593bc70ea93aa,benign,none,,,unknown,,unknown,86,"EVT-8071b72cbdf01b9f,EVT-308c5a43a6e0277d",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-36ab60cb06e19571,malicious,rag_corpus,DOC-3562219a2e,"EVT-2301946ac502d7a5,EVT-5cc751207177e7cd,EVT-c4588dc2ed179797,EVT-f256a4c62498000a",completed,record_15,no,94,"EVT-2301946ac502d7a5,EVT-5cc751207177e7cd,EVT-c4588dc2ed179797,EVT-f256a4c62498000a",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-1c460a6e7b1b2586,malicious,rag_corpus,DOC-3be14503fb,"EVT-dd46d608445044f2,EVT-798aa2fd5c9489a9,EVT-c3f19732fe8cc357",unknown,unknown,unknown,88,"EVT-dd46d608445044f2,EVT-798aa2fd5c9489a9,EVT-c3f19732fe8cc357",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-b0cf5c255bdb07b9,benign,none,,,unknown,,unknown,75,EVT-ae1bfcae567a975a,2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-e72f78c7c7dcc643,malicious,user,unknown,"EVT-b75cdcedb49611c5,EVT-a6b319acb1b7ca8d",unknown,unknown,unknown,88,"EVT-b75cdcedb49611c5,EVT-a6b319acb1b7ca8d",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-fbadb4f52bb5af85,malicious,rag_corpus,DOC-ca13fdade5,"EVT-d2d237909fc64f47,EVT-5e92687d211ba69f",unknown,,unknown,88,"EVT-d2d237909fc64f47,EVT-5e92687d211ba69f",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-262501df3744bcec,indeterminate,unknown,unknown,,unknown,unknown,unknown,25,EVT-f92efd411c5f7e56,2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-f9643427e23d8cb6,malicious,unknown,unknown,"EVT-c7df7a9dbb3149fd,EVT-55cbbc0bf37f2f49",completed,record_08,no,70,"EVT-c7df7a9dbb3149fd,EVT-55cbbc0bf37f2f49",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-e52ac6cc7926c436,malicious,rag_corpus,DOC-200dc1fb91,"EVT-dbd85d0c0c955c7d,EVT-5f2241a24a6083a9",unknown,,unknown,88,"EVT-dbd85d0c0c955c7d,EVT-5f2241a24a6083a9",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-b1a35c14db5b80dd,indeterminate,unknown,unknown,,unknown,unknown,unknown,25,EVT-0ee4a732f39f062a,2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-9d1307aec7ce7d2b,malicious,user,unknown,EVT-2391a9428f0c340b,unknown,,unknown,88,EVT-2391a9428f0c340b,2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-7240e1f0b73e8612,malicious,rag_corpus,DOC-e8f2e966c6,"EVT-0d36119db723a865,EVT-1e7a98c44867ce5f",unknown,,unknown,88,"EVT-0d36119db723a865,EVT-1e7a98c44867ce5f",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-4b50ff41522ae43b,benign,none,,,unknown,,unknown,75,"EVT-2a153183ea5f4fc0,EVT-a0818f80e0d867ad,EVT-1dc030b7d7bff737",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-25d76851195099fd,malicious,rag_corpus,DOC-16287c02ff,"EVT-d68e414bb3ec3bb8,EVT-2a91e228beb082e9",unknown,,unknown,88,"EVT-d68e414bb3ec3bb8,EVT-2a91e228beb082e9",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-6b52ab528beb98c8,benign,none,,,completed,,yes,86,"EVT-aa5b2d3a121ffccc,EVT-e192930ce9328288,EVT-330c2b4dca51d53b,EVT-db07d16d2ed6cf1f,EVT-830d11449b70135a",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-ddbdf3b24263117b,indeterminate,unknown,unknown,,unknown,unknown,unknown,25,EVT-501656d5cb0bdccd,2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-8cb54b2a377f2aad,benign,none,,,unknown,,unknown,75,EVT-0698277a9492fc2f,2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-2fa8c84617b0139a,indeterminate,unknown,unknown,,unknown,unknown,unknown,25,EVT-51cba199ad95b003,2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-aa6792c3fcde72d3,malicious,user,unknown,"EVT-980ec8d0bcd158c5,EVT-97e1eae0963f283f",unknown,unknown,unknown,88,"EVT-980ec8d0bcd158c5,EVT-97e1eae0963f283f",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-cb336655867c5cdb,benign,none,,,unknown,,unknown,75,"EVT-2afcb3f0a51cc4f2,EVT-2601f04bc1948cf4",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-f6608d7729479880,malicious,user,unknown,"EVT-af9576aa0d7ae63a,EVT-7d28ce85720700a8",unknown,unknown,unknown,88,"EVT-af9576aa0d7ae63a,EVT-7d28ce85720700a8",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-90118a35700de53c,benign,none,,,completed,record_02,no,86,"EVT-c954186348b56619,EVT-11a6d91241b55be8,EVT-a736864c3a5961e8",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-409b86aff49de104,benign,none,,,unknown,,unknown,75,"EVT-6fe5fb32b0d0dd18,EVT-e10134a5450b3b4f",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-04a0f3e2c3579069,malicious,user,unknown,EVT-abdc287ce4a365bc,unknown,,unknown,88,EVT-abdc287ce4a365bc,2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-ddce325f24aeb824,benign,none,,,completed,,yes,86,"EVT-f2b35e97e12801a9,EVT-6620ff3b4cd5071a,EVT-7cb313b364c37301,EVT-f64ab60ad0967921,EVT-af9e0bc6525be4cb",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-3541956b58e0a531,benign,none,,,unknown,,unknown,75,"EVT-ff8610ec63243e1c,EVT-70e166772e07e87a",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-76fbebe06cbb9917,malicious,rag_corpus,DOC-61de1caa10,"EVT-76743c55e101c5aa,EVT-2bdd180e9b41c412",unknown,,unknown,88,"EVT-76743c55e101c5aa,EVT-2bdd180e9b41c412",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-7a691e6cc0db5286,benign,none,,,unknown,,unknown,86,"EVT-6620e08afc75a5c5,EVT-d3893680504efa6e",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-ff4147173f4d4b86,benign,none,,,unknown,unknown,unknown,86,"EVT-8af4a2a4123a8dbe,EVT-1f2e41350268d545,EVT-d031192ba831465d,EVT-3b0b05fc86b6bd8e",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-37e6428592bdcabb,benign,none,,,completed,,yes,86,"EVT-b4c676dac4ed9e2f,EVT-9026a5dbb06c238b,EVT-2c49e1854c5f1d72,EVT-f64ce8ba4132f396",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-a97f59f78166517c,malicious,rag_corpus,DOC-11e0b0c6d9,"EVT-ac119111751f57e1,EVT-bd53aaced097cf3b,EVT-938eda62a2bac8fa",unknown,unknown,unknown,88,"EVT-ac119111751f57e1,EVT-bd53aaced097cf3b,EVT-938eda62a2bac8fa",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-30a07ad62e9408cf,benign,none,,,unknown,,unknown,86,"EVT-fb079ca3ea98899a,EVT-767e35e2bf6da3bd",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-d4534338d37cbc41,indeterminate,unknown,unknown,,unknown,unknown,unknown,25,EVT-5486ba663fab6417,2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-9173a991325dbfd4,malicious,rag_corpus,DOC-ef7a7c381c,"EVT-7f31a23ebecd3153,EVT-0f768c8f8f835600,EVT-d2f4c6397a3f2f3b,EVT-e678ac5f34608ec8",completed,record_05,no,94,"EVT-7f31a23ebecd3153,EVT-0f768c8f8f835600,EVT-d2f4c6397a3f2f3b,EVT-e678ac5f34608ec8",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-49e68daf0ce2805c,benign,none,,,completed,,yes,86,"EVT-43e87b5910f50fbb,EVT-8eca303cdd8a0c73,EVT-d224b71592f1ab4b",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-374b5d47f0d64757,benign,none,,,unknown,,unknown,86,"EVT-13449012e8527c07,EVT-547f14f7e46f466e,EVT-e3f9f3c1b76f58bd",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-fa7cad5748c25093,benign,none,,,unknown,,unknown,86,"EVT-a74490d606f9a408,EVT-c1dc7cc943278662",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-6ecb4998521c9e85,malicious,rag_corpus,DOC-eef21a5d01,"EVT-a40f6f2823c0a5f3,EVT-ff9806b631f6e3a9,EVT-641168b21a41a78d",unknown,,unknown,88,"EVT-a40f6f2823c0a5f3,EVT-ff9806b631f6e3a9,EVT-641168b21a41a78d",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-7781197c8c1449ab,benign,none,,,completed,record_11,no,86,"EVT-c327e99dceda6ea4,EVT-d51d01014c4fc1f5,EVT-81725af8fa92d8c2,EVT-f007a104ea92609c",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-9b9457c83d2b6e46,indeterminate,unknown,unknown,,unknown,unknown,unknown,25,EVT-2214afeb402366f3,2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-e3efa3778c432e99,malicious,user,unknown,EVT-c27cf4edf7404152,unknown,,unknown,88,EVT-c27cf4edf7404152,2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-1d819696e500dd7a,malicious,tool_output,TOOL-ead19b13cf73ebc8,"EVT-f1016f269a949895,EVT-2d8433605e9ded80,EVT-a1f8d39d7e118bad,EVT-4b33e5fa6bd91906,EVT-baddb0fee2746c65,EVT-d00856587d397c20",completed,unknown,yes,94,"EVT-f1016f269a949895,EVT-2d8433605e9ded80,EVT-a1f8d39d7e118bad,EVT-4b33e5fa6bd91906,EVT-baddb0fee2746c65,EVT-d00856587d397c20",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-bd8dce5155fe6844,benign,none,,,unknown,,unknown,75,EVT-b10f1d8d34ba3a3c,2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-5fd04d6126912dd9,benign,none,,,unknown,,unknown,75,"EVT-d7d98b22212ed957,EVT-24181a9e183dc4bd",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-389b160006aebc7c,benign,none,,,unknown,,unknown,86,"EVT-4f12d017ad5fc6f5,EVT-888a313561bed79e",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-9c0785e75f620653,malicious,rag_corpus,DOC-0e3db72a1b,"EVT-7253895c624bce46,EVT-47c13ea9a1bd3ed1,EVT-6fb19acc774b00d6,EVT-5a6ea3caea690b0b",completed,record_19,no,94,"EVT-7253895c624bce46,EVT-47c13ea9a1bd3ed1,EVT-6fb19acc774b00d6,EVT-5a6ea3caea690b0b",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-b357beb5748a367c,malicious,tool_output,TOOL-ad79b7cd3d46edab,"EVT-1a37b05069e671fe,EVT-dfc941d6ae188165,EVT-1eb517fe4ead5410,EVT-dfdc489a60bc0f0b",completed,record_02,yes,94,"EVT-1a37b05069e671fe,EVT-dfc941d6ae188165,EVT-1eb517fe4ead5410,EVT-dfdc489a60bc0f0b",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-0d8e066c2864197f,malicious,unknown,unknown,"EVT-afbd3dc9320a7a66,EVT-be08e07f73d66000",completed,record_14,no,70,"EVT-afbd3dc9320a7a66,EVT-be08e07f73d66000",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-25b16e85402434e2,indeterminate,unknown,unknown,,unknown,unknown,unknown,25,EVT-08843cb798cc5e7c,2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-2243926eefffe7b5,benign,none,,,completed,record_35,no,86,"EVT-ec5d1b8c8fbce93e,EVT-b20f265d676293d2,EVT-044df0dcc9ec47e7,EVT-6bd9668cb479da66",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-567f63bd9044bd7f,malicious,rag_corpus,DOC-5aa3fa4a70,"EVT-f20b347d3ff8c18d,EVT-82acb5fdbb88e3c0,EVT-e722b5e835ec5378",unknown,unknown,unknown,88,"EVT-f20b347d3ff8c18d,EVT-82acb5fdbb88e3c0,EVT-e722b5e835ec5378",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-4422b303c46691e3,malicious,user,unknown,"EVT-3cc18eda70a81347,EVT-df6d7fb58b480f8b,EVT-1f3bfde5cacca0de",completed,record_17,no,94,"EVT-3cc18eda70a81347,EVT-df6d7fb58b480f8b,EVT-1f3bfde5cacca0de",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-4e29cb21e5f2e8e7,malicious,rag_corpus,DOC-75f331bd1c,"EVT-537b29c6293988dc,EVT-001ee3588adf21aa,EVT-a2126b069dc4695e",unknown,unknown,unknown,88,"EVT-537b29c6293988dc,EVT-001ee3588adf21aa,EVT-a2126b069dc4695e",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-21e88da0243968f2,malicious,rag_corpus,DOC-d172ebcd29,"EVT-21d0e29f25e7fea1,EVT-8d25d31e29e82bea",unknown,,unknown,88,"EVT-21d0e29f25e7fea1,EVT-8d25d31e29e82bea",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-bddff2198a4efa95,benign,none,,,unknown,,unknown,75,"EVT-f26e7a5fb1e2ced9,EVT-e7b5a3158479cfcd",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-25fb38846bbeedb5,indeterminate,unknown,unknown,,unknown,unknown,unknown,25,EVT-483b80c1e3c9179e,2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-aa52df33042e8489,malicious,unknown,unknown,EVT-9bc53cdc5f74b29a,unknown,,unknown,70,EVT-9bc53cdc5f74b29a,2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-c93ffd45b14c3a75,benign,none,,,unknown,,unknown,86,"EVT-b82483208bda4b41,EVT-bec9550b4014bdd9,EVT-c01ab23f61ca77d8,EVT-167d17309cedc8fb",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-dd3f30685908e033,benign,none,,,unknown,,unknown,75,EVT-39c2524ff2f41cfa,2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-5bf62edb6e55d9ae,indeterminate,unknown,unknown,,unknown,unknown,unknown,25,EVT-bcbad56f8cfca201,2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
CASE-4ea05ee481bfe356,malicious,rag_corpus,DOC-ba58452301,"EVT-86b0349593ba8316,EVT-3dd20f4cf0d312bd,EVT-0d9231723c496a7c",unknown,,unknown,88,"EVT-86b0349593ba8316,EVT-3dd20f4cf0d312bd,EVT-0d9231723c496a7c",2026-09-12T18:34:16Z,2026-09-12T18:34:16Z
